capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
469,3.905141799999999,0,8.2239,1.6073,0.9403,1.238,0.0702,0.0028,0.0019,0.0002,0.004,0.0114,0.0018,0.0007,0.007,0.0003,0.0017,0.0019,0.0001,0.0001,0.0081,0.0012,0.0004,0.0001,0.0005,0.0388,0.0087,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
470,3.913365699999999,0,8.3452,1.4831,0.8907,1.0949,0.0793,0.0011,0.0047,0.0002,0.0148,0.0232,0.0014,0.0006,0.0083,0.0001,0.0014,0.0013,0.0,0.0001,0.0074,0.0011,0.0004,0.0,0.0005,0.05,0.0083,0.0001,0.0005,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
471,3.921710899999999,0,8.4607,1.496,0.9214,1.0828,0.0689,0.0012,0.0044,0.0002,0.0057,0.0136,0.0014,0.0007,0.0065,0.0006,0.0015,0.0012,0.0,0.0001,0.0079,0.0012,0.0004,0.0001,0.0004,0.0398,0.0081,0.0,0.0014,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
472,3.930171599999999,0,8.1449,1.5999,0.9771,1.073,0.0667,0.0025,0.0014,0.0002,0.0087,0.0145,0.0015,0.0006,0.0066,0.0002,0.0017,0.0014,0.0001,0.0007,0.0071,0.0011,0.0005,0.0001,0.0005,0.0403,0.0069,0.0,0.0007,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
473,3.938316499999999,0,8.3498,1.6048,0.8218,1.1304,0.0585,0.0013,0.0015,0.0003,0.0069,0.0119,0.0013,0.0006,0.0061,0.0003,0.0013,0.0013,0.0,0.0001,0.0063,0.0016,0.0004,0.0,0.0004,0.0347,0.0041,0.0,0.0005,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
474,3.946666299999999,0,8.4126,1.5087,0.8913,1.138,0.0707,0.0027,0.002,0.0003,0.0097,0.017,0.0015,0.0011,0.0076,0.0001,0.0014,0.0021,0.0001,0.0001,0.008,0.0011,0.0009,0.0001,0.0005,0.044,0.007,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
475,3.9550788999999993,0,8.3895,1.595,0.965,1.1826,0.0732,0.0022,0.0018,0.0005,0.0046,0.0112,0.0019,0.0007,0.0079,0.0002,0.0021,0.0017,0.0001,0.0005,0.0084,0.0013,0.0005,0.0001,0.0005,0.041,0.0082,0.0,0.0007,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
476,3.963468399999999,0,8.2708,1.64,0.9584,1.1994,0.074,0.0034,0.0019,0.0003,0.0113,0.0191,0.0018,0.0007,0.007,0.0001,0.0018,0.0013,0.0001,0.0002,0.0073,0.0012,0.0006,0.0001,0.0006,0.0447,0.0071,0.0,0.0005,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
477,3.971739199999999,0,8.6803,1.6395,0.9673,1.15,0.0714,0.0012,0.0052,0.0002,0.0041,0.0131,0.0016,0.0009,0.0074,0.0004,0.0015,0.0021,0.0001,0.0001,0.0079,0.0012,0.0005,0.0001,0.0004,0.0406,0.0079,0.0001,0.0007,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
478,3.980419499999999,0,16.7123,1.6649,9.7389,1.091,0.3291,0.0042,0.0042,0.0002,0.03,0.0416,0.0023,0.0009,0.0116,0.0001,0.0018,0.0015,0.0001,0.0001,0.0095,0.0013,0.0005,0.0004,0.0006,0.0812,0.0134,0.0,0.0062,0.0,95.0,0.0,32.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
479,3.997131799999999,0,3.3564,3.925,1.394,1.091,0.1637,0.002,0.0076,0.0002,0.028,0.0411,0.0027,0.0011,0.0106,0.0003,0.0017,0.0022,0.0001,0.0001,0.011,0.0016,0.0005,0.0001,0.0021,0.088,0.0196,0.0,0.0023,0.0,95.0,0.0,32.0,63.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
480,4.0004881999999995,0,7.1586,2.3108,2.0375,1.826,0.171,0.0043,0.0036,0.0002,0.0402,0.0512,0.0026,0.0012,0.0121,0.0002,0.0015,0.0017,0.0002,0.0001,0.0093,0.0017,0.0005,0.0002,0.0016,0.0935,0.0168,0.0,0.0025,0.0,95.0,0.0,32.0,63.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
481,4.0076468,0,7.6608,2.7708,1.577,1.8635,0.1505,0.0029,0.0035,0.0002,0.0284,0.0376,0.0028,0.0011,0.0097,0.0002,0.0021,0.0017,0.0006,0.0001,0.0106,0.0014,0.0006,0.0001,0.0018,0.0824,0.0162,0.0,0.0026,0.0,95.0,0.0,32.0,63.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
482,4.0153076,0,8.5573,1.7279,1.6916,1.3307,0.137,0.0033,0.0035,0.0002,0.0328,0.0421,0.0018,0.0008,0.009,0.0001,0.0015,0.0016,0.0001,0.0001,0.009,0.0011,0.0009,0.0,0.0015,0.0787,0.0126,0.0,0.003,0.0,95.0,0.0,32.0,63.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
483,4.0238648999999995,0,8.0582,1.6566,1.4677,1.2812,0.1431,0.0029,0.0042,0.0007,0.0275,0.0374,0.0023,0.0007,0.0099,0.0002,0.0017,0.0018,0.0001,0.0001,0.0092,0.0013,0.0005,0.0001,0.002,0.0783,0.0145,0.0,0.0034,0.0,95.0,0.0,32.0,63.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
484,4.031923099999999,0,8.2362,1.6136,1.3905,1.3932,0.1446,0.0031,0.0037,0.0003,0.0334,0.0427,0.0024,0.0008,0.0126,0.0002,0.0015,0.002,0.0001,0.0001,0.0089,0.0018,0.0005,0.0,0.0019,0.0857,0.0121,0.0001,0.0032,0.0,95.0,0.0,32.0,63.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
485,4.040159299999999,0,8.6331,1.6897,1.4948,1.3243,0.1511,0.003,0.0047,0.0002,0.0302,0.0409,0.0033,0.0011,0.0133,0.0002,0.0018,0.0019,0.0001,0.0001,0.009,0.0015,0.0005,0.0001,0.0017,0.0861,0.0151,0.0,0.0033,0.0,95.0,0.0,32.0,63.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
486,4.048792399999999,0,8.0916,1.6428,1.5342,1.2565,0.1525,0.0031,0.0042,0.0001,0.0349,0.0448,0.0029,0.0009,0.0125,0.0001,0.0019,0.0016,0.0001,0.0001,0.0094,0.0013,0.0005,0.0,0.0018,0.0884,0.0145,0.0,0.0034,0.0,95.0,0.0,32.0,63.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
487,4.056883999999999,0,8.2625,1.5668,1.357,1.3242,0.1472,0.0029,0.0039,0.0002,0.0284,0.0378,0.0025,0.0008,0.0116,0.0002,0.0019,0.0016,0.0,0.0002,0.0095,0.0021,0.0008,0.0001,0.0017,0.0807,0.0179,0.0,0.0031,0.0,95.0,0.0,32.0,63.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
488,4.065146499999999,0,8.4241,1.7384,1.3482,1.334,0.1409,0.0025,0.0036,0.0002,0.0329,0.0414,0.0024,0.0011,0.0108,0.0004,0.0016,0.0022,0.0001,0.0001,0.0081,0.0012,0.0006,0.0001,0.0018,0.0815,0.0134,0.0001,0.0033,0.0,95.0,0.0,32.0,63.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
489,4.073570599999999,0,8.3849,1.6206,1.4581,1.4002,0.1478,0.0033,0.0039,0.0002,0.0287,0.0388,0.0032,0.0013,0.0128,0.0004,0.0017,0.002,0.0001,0.0002,0.0082,0.0019,0.0005,0.0,0.0018,0.0823,0.0159,0.0001,0.0035,0.0,95.0,0.0,32.0,63.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
490,4.081955499999999,0,8.3312,1.6917,1.4897,1.2903,0.1549,0.003,0.0039,0.0002,0.0387,0.0483,0.0024,0.0009,0.0106,0.0002,0.0016,0.0014,0.0001,0.0001,0.0085,0.0014,0.0005,0.0001,0.0018,0.0889,0.017,0.0001,0.0039,0.0,95.0,0.0,32.0,63.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
491,4.090286699999999,0,8.2958,1.7115,1.4481,1.2354,0.1461,0.0029,0.004,0.0002,0.0278,0.0372,0.0021,0.0012,0.0116,0.0002,0.0018,0.0018,0.0004,0.0001,0.0085,0.0013,0.001,0.0,0.0017,0.0796,0.0159,0.0001,0.004,0.0,95.0,0.0,32.0,63.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
492,4.098582499999999,0,8.5294,1.9618,1.6,1.2856,0.16,0.0029,0.0051,0.0001,0.0361,0.0478,0.0022,0.0009,0.0107,0.0002,0.0017,0.002,0.0001,0.0001,0.01,0.0014,0.0006,0.0001,0.0019,0.0908,0.015,0.0,0.0041,0.0,95.0,0.0,32.0,63.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
493,4.107111899999999,0,8.1667,1.6698,1.5175,1.2814,0.1605,0.0032,0.004,0.0003,0.0327,0.0427,0.0035,0.0009,0.0133,0.0002,0.0016,0.0022,0.0001,0.0001,0.0089,0.0014,0.0005,0.0001,0.002,0.0875,0.0162,0.0,0.0046,0.0,95.0,0.0,32.0,63.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
494,4.115278599999999,0,8.4451,1.7298,1.4817,1.4782,0.1558,0.0029,0.004,0.0001,0.0375,0.0469,0.0022,0.0008,0.0123,0.0002,0.0019,0.0016,0.0001,0.0001,0.0088,0.0013,0.0008,0.0001,0.002,0.09,0.0158,0.0,0.0036,0.0,95.0,0.0,32.0,63.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
495,4.123723699999999,0,8.1886,1.6476,1.4914,1.3976,0.1471,0.0031,0.0044,0.0002,0.0279,0.0379,0.0022,0.001,0.0089,0.0002,0.0019,0.0017,0.0001,0.0007,0.0092,0.0013,0.0007,0.0001,0.0019,0.0793,0.0155,0.0001,0.0046,0.0,95.0,0.0,32.0,63.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
496,4.1319123,0,8.3767,1.7559,1.4486,1.477,0.1606,0.0029,0.0044,0.0002,0.039,0.0491,0.0021,0.0013,0.0115,0.0005,0.0013,0.0016,0.0001,0.0002,0.0085,0.0013,0.0009,0.0001,0.0018,0.0899,0.0189,0.0,0.0038,0.0,95.0,0.0,32.0,63.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
497,4.140289,0,8.4383,1.7426,1.511,1.4481,0.1546,0.0031,0.0048,0.0002,0.0312,0.0419,0.0023,0.0014,0.012,0.0007,0.0017,0.0019,0.0006,0.0001,0.0098,0.0013,0.0005,0.0,0.0018,0.086,0.0143,0.0,0.0042,0.0,95.0,0.0,32.0,63.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
498,4.1487273,0,8.2734,1.7342,1.5929,1.4753,0.1569,0.0029,0.004,0.0002,0.0376,0.0473,0.0023,0.0007,0.0113,0.0001,0.0019,0.0016,0.0001,0.0002,0.0088,0.0013,0.0008,0.0001,0.0019,0.0887,0.0156,0.0,0.0038,0.0,95.0,0.0,32.0,63.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
499,4.1570007,0,8.4646,1.6438,1.5976,1.3042,0.1533,0.0047,0.0038,0.0003,0.0288,0.0404,0.0024,0.0014,0.0129,0.0002,0.0015,0.0019,0.0001,0.0001,0.0086,0.0014,0.0005,0.0001,0.0025,0.0844,0.0158,0.0001,0.0037,0.0,95.0,0.0,32.0,63.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
500,4.1654653,0,8.1469,1.7179,1.5027,1.3095,0.1544,0.003,0.004,0.0002,0.0376,0.0472,0.0022,0.0009,0.0098,0.0002,0.0014,0.0021,0.0001,0.0001,0.0082,0.0017,0.0005,0.0,0.002,0.0867,0.0176,0.0001,0.0044,0.0,95.0,0.0,32.0,63.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
501,4.1736122,0,8.4181,1.6613,1.5342,1.5373,0.159,0.003,0.0045,0.0002,0.0334,0.0437,0.0023,0.001,0.0121,0.0001,0.0021,0.0016,0.0001,0.0001,0.0084,0.0013,0.001,0.0,0.0018,0.0864,0.0166,0.0,0.0051,0.0,95.0,0.0,32.0,63.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
502,4.1820303,0,8.3145,1.7854,1.6065,1.3033,0.1537,0.0028,0.0036,0.0001,0.0395,0.0486,0.0024,0.0009,0.0102,0.0006,0.0016,0.0016,0.0001,0.0001,0.008,0.0012,0.0005,0.0001,0.002,0.0873,0.0134,0.0,0.0051,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
503,4.1903448,0,8.3421,1.6975,1.3908,1.2138,0.1493,0.0032,0.0036,0.0003,0.0306,0.0401,0.0022,0.0008,0.0103,0.0002,0.002,0.0016,0.0001,0.0006,0.0085,0.0013,0.0004,0.0001,0.0021,0.0794,0.0171,0.0,0.005,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
504,4.1986869,0,8.2563,1.6911,1.5903,1.2332,0.1633,0.004,0.0039,0.0005,0.0357,0.0468,0.0023,0.0013,0.0119,0.0002,0.0016,0.0014,0.0001,0.0001,0.0087,0.0013,0.001,0.0,0.0021,0.09,0.019,0.0001,0.0056,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
505,4.2069432,0,8.5462,1.7038,1.55,1.2594,0.1451,0.0029,0.0042,0.0002,0.0268,0.0367,0.0019,0.0014,0.0092,0.0001,0.0016,0.002,0.0001,0.0001,0.0088,0.0013,0.0005,0.0001,0.0018,0.0752,0.016,0.0,0.0045,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
506,4.2154894,0,8.1714,1.755,1.5508,1.3395,0.1667,0.0035,0.0045,0.0001,0.0386,0.049,0.0022,0.0011,0.012,0.0002,0.0015,0.0023,0.0001,0.0001,0.0088,0.0013,0.0005,0.0001,0.0021,0.0923,0.0176,0.0,0.0051,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
507,4.2236608,0,8.2463,1.6491,1.4605,1.3259,0.1497,0.0033,0.0039,0.0001,0.0344,0.0439,0.0022,0.0009,0.0108,0.0002,0.0017,0.0014,0.0001,0.0001,0.0081,0.0015,0.0004,0.0,0.002,0.0834,0.0151,0.0,0.0046,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
508,4.2319071,0,8.314,1.7884,1.4282,1.5843,0.16,0.0031,0.0044,0.0001,0.0387,0.0492,0.0024,0.0009,0.0122,0.0002,0.0014,0.002,0.0001,0.0001,0.0085,0.0015,0.0005,0.0,0.0021,0.0919,0.0176,0.0001,0.0053,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
509,4.2402211,0,8.4918,1.6795,1.476,1.3319,0.1562,0.0047,0.0049,0.0002,0.0297,0.0429,0.003,0.0015,0.0128,0.0004,0.0015,0.0019,0.0002,0.0001,0.008,0.0013,0.0009,0.0,0.0021,0.0873,0.0147,0.0,0.0048,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
510,4.2487129,0,8.2842,1.7077,1.5191,1.389,0.1673,0.003,0.004,0.0002,0.0422,0.0517,0.0024,0.0007,0.0116,0.0001,0.002,0.0013,0.0001,0.0001,0.0085,0.0012,0.0004,0.0,0.002,0.0936,0.0201,0.0,0.0042,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
511,4.2569971,0,8.3729,1.7635,1.5464,1.4024,0.1565,0.0036,0.0038,0.0002,0.034,0.0446,0.0021,0.001,0.0102,0.0002,0.0015,0.0015,0.0,0.0002,0.0089,0.0013,0.0005,0.0001,0.0021,0.0855,0.0156,0.0,0.0049,0.0,95.0,0.0,32.0,63.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
512,4.265370000000001,0,8.2931,1.78,1.5236,1.4519,0.1621,0.0029,0.0044,0.0001,0.0385,0.0486,0.0023,0.0007,0.0112,0.0001,0.0014,0.002,0.0001,0.0001,0.008,0.0013,0.0005,0.0001,0.0021,0.0903,0.018,0.0001,0.0049,0.0,95.0,0.0,32.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
513,4.273663100000001,0,8.4275,1.7031,1.5938,1.2846,0.151,0.0043,0.0048,0.0002,0.0284,0.0409,0.0022,0.0008,0.0081,0.0002,0.0021,0.0017,0.0001,0.0001,0.0083,0.0013,0.0004,0.0,0.0021,0.0797,0.016,0.0001,0.0061,0.0,95.0,0.0,32.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
514,4.282090600000001,0,8.6508,1.6412,1.8827,1.3836,0.1732,0.0035,0.0041,0.0002,0.0402,0.0506,0.0031,0.0013,0.0131,0.0003,0.0015,0.0021,0.0001,0.0001,0.0089,0.0015,0.0005,0.0001,0.0023,0.0955,0.017,0.0,0.0081,0.0,95.0,0.0,32.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
515,4.290741400000001,0,8.0969,1.7341,1.7726,1.3424,0.1457,0.0026,0.0041,0.0003,0.0324,0.0416,0.0019,0.0007,0.0073,0.0001,0.0016,0.0022,0.0003,0.0001,0.0098,0.0012,0.0005,0.0001,0.0019,0.0799,0.0144,0.0,0.0062,0.0,95.0,0.0,32.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
516,4.298838300000001,0,8.3581,1.7162,1.5471,1.4545,0.1477,0.0027,0.0036,0.0001,0.0388,0.0474,0.0019,0.0006,0.0095,0.0002,0.0012,0.0014,0.0003,0.0001,0.0088,0.0011,0.0008,0.0,0.0018,0.0837,0.0153,0.0,0.0067,0.0,95.0,0.0,32.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
517,4.3071964000000005,0,8.2078,1.7361,1.5808,1.4893,0.1601,0.0034,0.004,0.0003,0.0313,0.042,0.0023,0.001,0.0115,0.0002,0.0015,0.0016,0.0005,0.0001,0.0093,0.0018,0.0005,0.0001,0.0022,0.0854,0.0162,0.0,0.0058,0.0,95.0,0.0,32.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
518,4.315404200000001,0,8.3538,1.8173,1.5731,1.4414,0.1544,0.0037,0.004,0.0003,0.0392,0.0494,0.002,0.0008,0.0101,0.0002,0.0015,0.0016,0.0001,0.0002,0.0084,0.0011,0.0005,0.0,0.002,0.088,0.0134,0.0001,0.0061,0.0,95.0,0.0,32.0,63.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
