capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
1219,10.17456920000002,0,8.2418,1.8901,2.3032,1.9002,0.2015,0.0028,0.0102,0.0003,0.0358,0.0514,0.003,0.0015,0.0126,0.0001,0.0015,0.0021,0.0,0.0001,0.008,0.0011,0.0005,0.0,0.0034,0.0948,0.0253,0.0,0.0138,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1220,10.18281100000002,0,8.1802,1.9147,2.1264,1.9718,0.2078,0.0028,0.0085,0.0002,0.0474,0.0608,0.0024,0.0009,0.0124,0.0001,0.0013,0.0016,0.0,0.0001,0.0078,0.0016,0.0005,0.0,0.0038,0.1051,0.0217,0.0001,0.0137,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1221,10.19099120000002,0,8.4185,1.8487,2.0477,1.8647,0.2169,0.0037,0.0093,0.0005,0.037,0.0533,0.003,0.0008,0.0123,0.0001,0.0014,0.0025,0.0001,0.0006,0.0086,0.0013,0.0005,0.0001,0.0038,0.1013,0.0226,0.0001,0.0134,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1222,10.19940970000002,0,8.3837,1.9349,2.2219,1.8418,0.1987,0.0027,0.0081,0.0002,0.0424,0.0553,0.0029,0.0017,0.0121,0.0002,0.0017,0.0016,0.0,0.0001,0.007,0.0013,0.0005,0.0001,0.0039,0.0992,0.0221,0.0,0.0157,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1223,10.20779340000002,0,8.2574,1.8471,2.1725,1.7856,0.177,0.0025,0.0076,0.0001,0.0317,0.0439,0.0018,0.0006,0.0088,0.0001,0.0017,0.0013,0.0,0.0001,0.008,0.0017,0.0004,0.0001,0.0034,0.0818,0.0193,0.0,0.0136,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1224,10.21605080000002,0,8.4541,1.7466,2.2165,1.7859,0.2214,0.0032,0.007,0.0003,0.0519,0.0646,0.0023,0.0009,0.0101,0.0001,0.0012,0.002,0.0,0.0001,0.0075,0.0012,0.0004,0.0,0.0034,0.1061,0.0232,0.0,0.0127,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1225,10.224504900000019,0,8.1479,1.8969,2.1041,1.7954,0.2248,0.0033,0.0093,0.0002,0.0439,0.0592,0.0027,0.0011,0.0119,0.0001,0.0014,0.0023,0.0001,0.0002,0.0085,0.0013,0.0005,0.0001,0.0041,0.1064,0.0243,0.0001,0.0117,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1226,10.23265280000002,0,8.4955,1.9596,2.1031,1.7649,0.2141,0.0042,0.0097,0.0003,0.0433,0.0595,0.0021,0.0009,0.0109,0.0001,0.0014,0.0015,0.0002,0.0001,0.0084,0.0013,0.0005,0.0001,0.004,0.1033,0.0232,0.0,0.014,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1227,10.24114830000002,0,8.2766,1.9398,2.1942,1.7248,0.2045,0.0032,0.0086,0.0002,0.0338,0.0483,0.0019,0.0007,0.0104,0.0001,0.0014,0.0015,0.0,0.0001,0.0085,0.0013,0.0005,0.0,0.0042,0.0943,0.0217,0.0,0.0141,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1228,10.24942490000002,0,8.3372,2.1709,2.2497,1.755,0.2149,0.0029,0.0078,0.0002,0.0499,0.063,0.0024,0.0013,0.0112,0.0002,0.0015,0.0015,0.0001,0.0001,0.0079,0.0014,0.0009,0.0001,0.0037,0.1079,0.0225,0.0,0.0136,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1229,10.25776210000002,0,8.2954,1.9453,2.0873,1.7594,0.2165,0.0031,0.0089,0.0002,0.0365,0.0521,0.0029,0.0009,0.011,0.0002,0.0016,0.0019,0.0001,0.0001,0.0096,0.0014,0.0006,0.0,0.004,0.0975,0.0237,0.0001,0.0123,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1230,10.26605750000002,0,8.3709,1.8439,2.1741,1.7648,0.2183,0.0031,0.0094,0.0003,0.0454,0.0612,0.0028,0.0008,0.0112,0.0002,0.0018,0.0016,0.0001,0.0002,0.0084,0.0012,0.0004,0.0,0.0043,0.1053,0.0219,0.0001,0.0126,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1231,10.27442840000002,0,8.2156,1.9136,2.0627,1.7129,0.1808,0.0029,0.0078,0.0001,0.0293,0.0431,0.0018,0.0008,0.0096,0.0002,0.0014,0.0015,0.0001,0.0001,0.0086,0.0012,0.0004,0.0001,0.0032,0.0827,0.0187,0.0,0.0135,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1232,10.282644000000019,0,8.4146,1.9478,2.1315,1.7578,0.2153,0.0031,0.0093,0.0001,0.0416,0.0565,0.0024,0.0006,0.0111,0.0002,0.0014,0.0015,0.0001,0.0002,0.0083,0.0012,0.0005,0.0004,0.0041,0.102,0.0229,0.0,0.0113,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1233,10.291058600000019,0,8.4408,1.9962,2.0848,1.7367,0.2194,0.003,0.0096,0.0002,0.0382,0.0531,0.0033,0.0009,0.0126,0.0001,0.0015,0.0024,0.0,0.0002,0.0088,0.0024,0.0004,0.0001,0.0032,0.0998,0.0273,0.0,0.0141,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1234,10.29949940000002,0,8.272,1.8685,2.294,1.8498,0.2281,0.0033,0.009,0.0001,0.0467,0.0617,0.0026,0.0009,0.0111,0.0001,0.002,0.0017,0.0001,0.0006,0.0083,0.0013,0.0004,0.0001,0.0037,0.1113,0.0237,0.0,0.013,0.0,155.0,0.0,92.0,63.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1235,10.30777140000002,0,8.2271,1.788,2.108,1.712,0.1906,0.0029,0.0076,0.0001,0.0356,0.0482,0.0019,0.0007,0.0098,0.0001,0.0014,0.0018,0.0,0.0001,0.0073,0.0011,0.0004,0.0001,0.0032,0.0882,0.0198,0.0,0.0131,0.0,155.0,0.0,92.0,63.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1236,10.315998500000019,0,8.4948,1.7747,2.0879,1.6973,0.1906,0.0028,0.0069,0.0002,0.0407,0.0533,0.0021,0.0007,0.0098,0.0001,0.0018,0.0012,0.0001,0.0002,0.0067,0.0012,0.0009,0.0001,0.0032,0.0915,0.0205,0.0001,0.0137,0.0,155.0,0.0,92.0,63.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1237,10.324493300000018,0,8.2951,1.9701,2.2812,1.8596,0.2676,0.0036,0.0101,0.0002,0.0423,0.0591,0.003,0.0012,0.0161,0.0002,0.003,0.0023,0.0002,0.0001,0.0099,0.0014,0.0011,0.0001,0.0071,0.1236,0.0376,0.0,0.0134,0.0,155.0,0.0,92.0,63.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1238,10.332788400000018,0,8.4902,1.9282,2.2621,1.793,0.2195,0.0033,0.0091,0.0002,0.042,0.057,0.0028,0.001,0.012,0.0002,0.0017,0.0017,0.0001,0.0001,0.0088,0.0014,0.0005,0.0,0.0041,0.104,0.0232,0.0,0.0147,0.0,155.0,0.0,92.0,63.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1239,10.341278600000019,0,8.1189,1.86,2.1626,1.7739,0.2128,0.0035,0.0069,0.0002,0.0337,0.0471,0.0023,0.0007,0.012,0.0002,0.0016,0.0021,0.0,0.0001,0.0075,0.0014,0.0007,0.0001,0.0039,0.0934,0.0258,0.0,0.0127,0.0,155.0,0.0,92.0,63.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1240,10.349397500000018,0,8.4164,1.7318,2.2536,1.858,0.232,0.003,0.0095,0.0001,0.0596,0.0748,0.0023,0.0008,0.0097,0.0001,0.0014,0.0021,0.0002,0.0001,0.0091,0.0017,0.0004,0.0,0.0029,0.1163,0.0258,0.0001,0.0135,0.0,155.0,0.0,92.0,63.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1241,10.357813900000018,0,8.5439,2.2106,2.3276,1.7607,0.1905,0.0028,0.0074,0.0002,0.0298,0.043,0.0019,0.0011,0.0102,0.0001,0.0019,0.0014,0.0001,0.0001,0.0085,0.0011,0.0004,0.0,0.0031,0.0824,0.0207,0.0001,0.0151,0.0,155.0,0.0,92.0,63.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1242,10.366357800000017,0,8.029,1.9868,2.2381,1.8741,0.2194,0.0031,0.009,0.0001,0.048,0.0624,0.0028,0.0008,0.0097,0.0001,0.0013,0.0023,0.0001,0.0001,0.0082,0.0013,0.0005,0.0,0.0039,0.1056,0.0243,0.0,0.0132,0.0,155.0,0.0,92.0,63.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
