capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
1527,12.727169399999985,0,8.1839,1.9422,2.2732,1.7405,0.1797,0.0033,0.0069,0.0003,0.028,0.041,0.0021,0.001,0.0101,0.0001,0.0016,0.0016,0.0001,0.0002,0.009,0.0016,0.0004,0.0026,0.0,0.0824,0.0193,0.0001,0.0104,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1528,12.735353299999986,0,8.447,1.9001,2.1092,1.9349,0.1907,0.003,0.0064,0.0003,0.0414,0.0536,0.002,0.0009,0.0099,0.0002,0.0015,0.0018,0.0001,0.0001,0.0087,0.0013,0.0005,0.0031,0.0001,0.0949,0.02,0.0001,0.0108,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1529,12.743800299999986,0,8.1222,1.9552,2.2196,1.7765,0.1718,0.0027,0.0058,0.0003,0.0272,0.0395,0.0021,0.0008,0.0086,0.0001,0.0015,0.0023,0.0002,0.0001,0.0095,0.0013,0.0005,0.0026,0.0001,0.0792,0.0213,0.0001,0.0092,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1530,12.751922499999987,0,8.4234,2.0648,2.153,1.8147,0.178,0.003,0.0068,0.0003,0.0369,0.0493,0.0021,0.0008,0.0096,0.0002,0.0016,0.0021,0.0001,0.0001,0.0086,0.0016,0.0005,0.0031,0.0,0.0897,0.0186,0.0001,0.0101,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1531,12.760345899999987,0,8.4833,1.8533,2.325,1.75,0.258,0.0048,0.0105,0.0003,0.0394,0.0589,0.0033,0.0012,0.0142,0.0001,0.0026,0.0023,0.0001,0.0002,0.01,0.0015,0.0005,0.003,0.0,0.1123,0.0265,0.0002,0.0085,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1532,12.768829199999987,0,8.3068,2.034,2.1863,1.8212,0.2188,0.0037,0.0057,0.0004,0.0529,0.0652,0.0026,0.0009,0.0125,0.0002,0.0017,0.0019,0.0006,0.0001,0.0101,0.0013,0.0004,0.0028,0.0001,0.1183,0.0244,0.0001,0.0093,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1533,12.777135999999986,0,8.1757,2.1948,2.1359,2.0645,0.1772,0.0034,0.0053,0.0002,0.0296,0.0411,0.0024,0.0009,0.0102,0.0002,0.0016,0.0022,0.0002,0.0001,0.009,0.0012,0.0005,0.0025,0.0,0.0849,0.0203,0.0,0.009,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1534,12.785311699999987,0,8.1901,1.8886,2.094,1.7676,0.1928,0.0033,0.0052,0.0002,0.0449,0.0565,0.0025,0.0011,0.0128,0.0002,0.0018,0.0022,0.0001,0.0001,0.0089,0.0013,0.0005,0.0029,0.0,0.1024,0.0208,0.0001,0.0093,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1535,12.793501799999987,0,8.32,1.9777,1.8771,1.7325,0.1745,0.0029,0.0069,0.0001,0.0292,0.042,0.0025,0.0013,0.0117,0.0007,0.0014,0.0016,0.0002,0.0002,0.0088,0.0011,0.0004,0.0025,0.0,0.0839,0.0218,0.0001,0.009,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1536,12.801821799999987,0,8.4844,1.9108,2.0134,1.7933,0.1726,0.003,0.007,0.0003,0.0334,0.0461,0.0019,0.0011,0.0103,0.0001,0.002,0.0016,0.0001,0.0002,0.0086,0.0011,0.0004,0.0025,0.0,0.085,0.0185,0.0,0.0091,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1537,12.810306199999987,0,8.447,1.8354,2.2829,1.7411,0.1782,0.0037,0.0052,0.0003,0.0312,0.0429,0.0023,0.0013,0.0118,0.0002,0.0019,0.0015,0.0001,0.0001,0.0091,0.0011,0.0004,0.0025,0.0,0.0856,0.0203,0.0001,0.0118,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1538,12.818753199999987,0,8.0937,1.8691,2.0598,1.7075,0.1981,0.0032,0.0059,0.0002,0.0412,0.053,0.0024,0.0008,0.0117,0.0001,0.0016,0.0022,0.0001,0.0001,0.01,0.0013,0.0005,0.0029,0.0001,0.0993,0.021,0.0,0.0087,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1539,12.826846899999987,0,8.358,1.8435,1.9956,1.7529,0.1938,0.0029,0.0055,0.0002,0.0317,0.0431,0.0037,0.0009,0.0159,0.0002,0.0025,0.0019,0.0002,0.0003,0.0123,0.0017,0.0005,0.0025,0.0001,0.0956,0.022,0.0001,0.0084,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1540,12.835204899999987,0,8.1788,2.0786,1.9359,1.8792,0.1863,0.003,0.0054,0.0002,0.0414,0.0528,0.0024,0.0009,0.0114,0.0001,0.0016,0.0022,0.0001,0.0001,0.0094,0.0013,0.0005,0.0034,0.0,0.0988,0.0205,0.0,0.0089,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1541,12.843383699999986,0,8.4395,1.9851,1.8929,1.6874,0.1857,0.0035,0.0071,0.0002,0.0333,0.0475,0.0025,0.0009,0.0107,0.0001,0.0016,0.0021,0.0001,0.0001,0.0087,0.0017,0.0004,0.0031,0.0001,0.0891,0.0233,0.0001,0.0085,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1542,12.851823199999986,0,8.4193,2.0331,2.0457,1.7122,0.2438,0.003,0.0057,0.0002,0.057,0.0693,0.0034,0.0014,0.0155,0.0002,0.0025,0.0019,0.0002,0.0001,0.01,0.002,0.0006,0.0055,0.0001,0.1287,0.0323,0.0001,0.0104,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1543,12.860242499999986,0,8.4264,1.9855,2.1019,1.8769,0.1837,0.0033,0.0079,0.0003,0.023,0.0373,0.0021,0.0014,0.0106,0.0002,0.0024,0.0018,0.0005,0.0002,0.0093,0.0019,0.0006,0.0029,0.0,0.0807,0.0226,0.0001,0.0099,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1544,12.868668899999985,0,8.4402,2.0692,2.208,1.8103,0.2033,0.0029,0.0066,0.0002,0.0507,0.0629,0.0024,0.0007,0.0119,0.0002,0.0019,0.0023,0.0001,0.0001,0.0088,0.0017,0.0005,0.003,0.0,0.1093,0.02,0.0001,0.0105,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1545,12.877109099999986,0,8.1247,1.9354,2.0516,1.9005,0.1759,0.003,0.0063,0.0002,0.0276,0.0407,0.0025,0.0009,0.0108,0.0001,0.0022,0.0015,0.0001,0.0006,0.009,0.0011,0.0005,0.0026,0.0,0.0837,0.0204,0.0,0.0096,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1546,12.885233799999986,0,8.4728,1.9511,2.2148,1.7631,0.2071,0.003,0.0059,0.0002,0.0461,0.0584,0.0027,0.0011,0.012,0.0001,0.0016,0.0021,0.0001,0.0001,0.0095,0.0014,0.0005,0.0031,0.0,0.1048,0.0243,0.0001,0.0108,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1547,12.893706599999986,0,8.3024,2.1187,2.1342,1.7813,0.1873,0.0033,0.0071,0.0003,0.0323,0.0462,0.0021,0.0009,0.0108,0.0001,0.0025,0.0022,0.0001,0.0001,0.0095,0.0014,0.0004,0.0026,0.0,0.0906,0.0196,0.0001,0.0101,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1548,12.902008999999985,0,9.2179,2.1586,2.8796,2.2852,0.2572,0.0049,0.0106,0.0004,0.0379,0.0574,0.0027,0.0013,0.0149,0.0001,0.0031,0.0027,0.0001,0.0001,0.0133,0.0024,0.0006,0.0036,0.0,0.1175,0.0261,0.0001,0.0102,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1549,12.911226899999985,0,7.2871,2.0714,2.2444,2.0042,0.1933,0.0028,0.0057,0.0003,0.0347,0.0465,0.0029,0.0013,0.0132,0.0002,0.0019,0.0026,0.0001,0.0001,0.0106,0.0019,0.0006,0.0035,0.0,0.0956,0.0218,0.0,0.0089,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1550,12.918513999999984,0,8.4867,1.9869,2.0819,1.8115,0.2099,0.0034,0.0052,0.0002,0.047,0.059,0.0029,0.0009,0.0123,0.0002,0.002,0.0018,0.0002,0.0004,0.0099,0.0014,0.0006,0.0029,0.0,0.1057,0.025,0.0001,0.0096,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1551,12.927000699999985,0,8.283,2.0498,2.0974,1.7056,0.1752,0.0031,0.0052,0.0003,0.0301,0.0416,0.002,0.0008,0.011,0.0001,0.0023,0.0015,0.0002,0.0002,0.0091,0.0011,0.0005,0.0025,0.0,0.084,0.0193,0.0001,0.0095,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1552,12.935283699999985,0,8.2933,1.8681,2.0971,1.7204,0.17,0.003,0.0051,0.0002,0.0372,0.0473,0.0019,0.0009,0.0101,0.0002,0.0019,0.0013,0.0001,0.0001,0.0087,0.0011,0.0005,0.0023,0.0,0.0854,0.0184,0.0,0.0106,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1553,12.943576999999985,0,8.117,1.9972,1.8352,1.7355,0.1491,0.0024,0.0047,0.0002,0.0256,0.0349,0.002,0.0006,0.0095,0.0001,0.0019,0.0013,0.0,0.0,0.0083,0.0011,0.0004,0.0023,0.0001,0.0719,0.0175,0.0,0.0104,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1554,12.951693999999986,0,8.8021,1.8941,2.1345,1.7243,0.2035,0.003,0.0056,0.0002,0.0486,0.0606,0.003,0.0008,0.0125,0.0001,0.0022,0.0018,0.0002,0.0005,0.0089,0.0014,0.0008,0.0029,0.0001,0.1069,0.0215,0.0002,0.0092,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1555,12.960496099999986,0,8.7229,2.0782,2.3681,1.8799,0.2059,0.0038,0.0066,0.0002,0.036,0.0506,0.0022,0.0013,0.0132,0.0002,0.0024,0.0017,0.0001,0.0003,0.0098,0.0016,0.0006,0.0026,0.0001,0.0989,0.0213,0.0001,0.0091,0.0,125.0,0.0,62.0,63.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1556,12.969218999999987,0,8.0471,2.3656,2.6858,2.0631,0.2326,0.0036,0.0059,0.0002,0.049,0.0623,0.0027,0.0019,0.0146,0.0002,0.0027,0.002,0.0001,0.0001,0.0123,0.0018,0.0012,0.0033,0.0001,0.1178,0.0253,0.0001,0.0097,0.0,125.0,0.0,62.0,63.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1557,12.977266099999987,0,8.0913,2.1338,2.222,2.0,0.1859,0.003,0.0053,0.0003,0.0323,0.044,0.0025,0.0012,0.0126,0.0001,0.0017,0.0019,0.0001,0.0001,0.0091,0.0017,0.0005,0.0026,0.0,0.089,0.0208,0.0001,0.0107,0.0,125.0,0.0,62.0,63.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1558,12.985357399999987,0,8.4941,2.0501,2.3269,1.8712,0.207,0.0036,0.0073,0.0003,0.0397,0.054,0.0023,0.001,0.0109,0.0001,0.0022,0.0019,0.0004,0.0001,0.0101,0.0014,0.0005,0.0031,0.0001,0.105,0.0225,0.0001,0.0101,0.0,125.0,0.0,62.0,63.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1559,12.993851499999987,0,8.0609,2.0034,2.1744,1.7758,0.1841,0.0036,0.0071,0.0002,0.0279,0.0416,0.0027,0.0007,0.0106,0.0002,0.0022,0.0016,0.0001,0.0001,0.0092,0.0012,0.0005,0.0025,0.0,0.0877,0.0213,0.0,0.0103,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1560,13.001912399999988,0,8.3296,2.0195,2.0068,1.7714,0.2128,0.0036,0.006,0.0002,0.0437,0.0565,0.0034,0.0012,0.0124,0.0001,0.0015,0.0021,0.0002,0.0002,0.01,0.0014,0.0005,0.0028,0.0,0.1043,0.0231,0.0001,0.0094,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1561,13.010241999999987,0,8.3048,1.9822,1.9195,1.761,0.18,0.0032,0.0054,0.0007,0.0316,0.0434,0.0024,0.0009,0.0106,0.0001,0.0018,0.0019,0.0001,0.0001,0.0092,0.0012,0.0006,0.0031,0.0,0.0848,0.0222,0.0001,0.01,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1562,13.018546799999987,0,8.0773,1.9427,1.8558,1.6927,0.1869,0.0029,0.0053,0.0002,0.0467,0.0579,0.0024,0.0006,0.0118,0.0001,0.0015,0.0019,0.0001,0.0001,0.0084,0.0015,0.0005,0.0028,0.0,0.1003,0.0205,0.0,0.0081,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1563,13.026624099999987,0,8.4618,1.7631,1.771,1.6573,0.1691,0.003,0.0059,0.0002,0.0287,0.0405,0.0021,0.0008,0.0101,0.0001,0.0021,0.0015,0.0001,0.0001,0.009,0.0016,0.0004,0.0024,0.0,0.081,0.0199,0.0001,0.0091,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1564,13.035085899999986,0,8.2765,1.7651,1.8971,1.7774,0.1875,0.0028,0.0049,0.0001,0.0441,0.0541,0.0024,0.0008,0.0108,0.0001,0.0015,0.0022,0.0,0.0001,0.0086,0.0017,0.0005,0.0028,0.0,0.0967,0.0199,0.0,0.0077,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1565,13.043362399999985,0,8.416,1.7959,1.8321,1.723,0.1792,0.0032,0.0061,0.0003,0.0285,0.0408,0.0022,0.0009,0.0109,0.0006,0.0016,0.0021,0.0001,0.0002,0.0087,0.0011,0.0005,0.0024,0.0,0.082,0.0204,0.0,0.0081,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1566,13.051778399999986,0,8.2316,1.7992,1.839,1.7084,0.178,0.0027,0.0048,0.0003,0.0434,0.0532,0.0023,0.0008,0.0111,0.0002,0.0015,0.0019,0.0,0.0001,0.0087,0.0013,0.0005,0.0028,0.0,0.0948,0.0192,0.0,0.0095,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1567,13.060009999999986,0,8.4217,1.7698,1.8704,1.6132,0.1848,0.0048,0.0076,0.0002,0.0283,0.0432,0.003,0.0008,0.0117,0.0001,0.0022,0.0017,0.0001,0.0002,0.0096,0.0017,0.0006,0.0032,0.0001,0.0887,0.0222,0.0001,0.0083,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1568,13.068431699999985,0,8.3441,1.8657,1.9135,1.5754,0.1781,0.0028,0.0051,0.0003,0.0384,0.05,0.0024,0.0008,0.0115,0.0001,0.0016,0.0015,0.0001,0.0001,0.0089,0.0012,0.0009,0.0027,0.0001,0.0927,0.0207,0.0001,0.0082,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1569,13.076775799999986,0,8.2107,1.7513,1.7788,1.7975,0.1761,0.0039,0.0072,0.0002,0.0289,0.0425,0.0029,0.0009,0.0112,0.0002,0.002,0.0015,0.0,0.0002,0.0098,0.0012,0.0004,0.0028,0.0001,0.0863,0.0208,0.0,0.009,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1570,13.084986499999985,0,8.3577,1.6678,1.8246,1.6265,0.1782,0.0035,0.0046,0.0003,0.0404,0.0508,0.0029,0.0009,0.0116,0.0002,0.0019,0.0015,0.0001,0.0001,0.0092,0.001,0.0005,0.0029,0.0001,0.0941,0.02,0.0001,0.009,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1571,13.093344199999985,0,8.4096,1.6535,1.8221,1.6129,0.1764,0.0029,0.0062,0.0003,0.0308,0.0426,0.0026,0.0006,0.012,0.0002,0.0017,0.0019,0.0001,0.0001,0.0088,0.0015,0.0005,0.0028,0.0,0.0869,0.0204,0.0001,0.0086,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1572,13.101753799999985,0,8.4731,1.7142,1.8743,1.6522,0.1732,0.004,0.0065,0.0003,0.0369,0.0501,0.002,0.0007,0.0094,0.0001,0.0022,0.0013,0.0,0.0001,0.0089,0.0012,0.0004,0.0025,0.0001,0.089,0.0208,0.0,0.0086,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1573,13.110226899999985,0,8.1239,1.911,1.9849,1.7087,0.157,0.0031,0.0064,0.0001,0.0267,0.0382,0.0025,0.0007,0.0094,0.0001,0.0013,0.0018,0.0001,0.0001,0.0087,0.001,0.0008,0.0024,0.0001,0.0766,0.0185,0.0,0.0081,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1574,13.118350799999984,0,8.527,1.6844,1.7452,1.6275,0.1828,0.0031,0.0072,0.0006,0.0386,0.0517,0.0025,0.0005,0.0111,0.0002,0.002,0.0015,0.0001,0.0001,0.0089,0.0011,0.0005,0.0029,0.0001,0.094,0.0214,0.0001,0.0085,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
1575,13.126877799999985,0,8.3939,1.759,2.172,1.6069,0.179,0.0033,0.0047,0.0001,0.0361,0.0465,0.0025,0.0008,0.0111,0.0001,0.0015,0.002,0.0001,0.0002,0.0088,0.0017,0.0005,0.0028,0.0001,0.0892,0.0214,0.0001,0.0108,0.0,125.0,0.0,62.0,63.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
