capture_frame_index,elapsed_start_seconds,event_count,FrameTime_ms,RenderThreadTime_ms,GameThreadTime_ms,RHIThreadTime_ms,PhysicsVerbose/AllWorkers/StepSolver_ms,PhysicsVerbose/AllWorkers/StepSolver_Integrate_ms,PhysicsVerbose/AllWorkers/StepSolver_KinematicTargets_ms,PhysicsVerbose/AllWorkers/StepSolver_UpdateConstraintPositionBasedState_ms,PhysicsVerbose/AllWorkers/StepSolver_ComputeIntermediateSpatialAcceleration_ms,PhysicsVerbose/AllWorkers/StepSolver_IntegrateKinematicSpatial_ms,PhysicsVerbose/AllWorkers/DetectCollisions_BroadPhase_ms,PhysicsVerbose/AllWorkers/DetectCollisions_NarrowPhase_ms,PhysicsVerbose/AllWorkers/StepSolver_DetectCollisions_ms,PhysicsVerbose/AllWorkers/CCD_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateConstraintGraph_ms,PhysicsVerbose/AllWorkers/StepSolver_CreateIslands_ms,PhysicsVerbose/AllWorkers/StepSolver_PruneCollisions_ms,PhysicsVerbose/AllWorkers/StepSolver_ReloadCacheTotalSerialized_ms,PhysicsVerbose/AllWorkers/StepSolver_BuildGroups_ms,PhysicsVerbose/AllWorkers/StepSolver_PerIslandSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_CCDCorrection_ms,PhysicsVerbose/AllWorkers/StepSolver_SavePostSolve_ms,PhysicsVerbose/AllWorkers/StepSolver_DeactivateSleep_ms,PhysicsVerbose/AllWorkers/StepSolver_AdvanceOneTimeStepImpl_ms,PhysicsVerbose/AllWorkers/StepSolver_PullData_ms,PhysicsVerbose/AllWorkers/StepSolver_IslandEndTick_ms,PhysicsVerbose/GameThread/AcquireSceneWriteLock_ms,PhysicsCounters/NumDisabledBodies_native,PhysicsCounters/NumBodies_native,PhysicsCounters/NumDynamicBodies_native,PhysicsCounters/NumKinematicBodies_native,PhysicsCounters/NumStaticBodies_native,PhysicsCounters/NumMovingBodies_native,PhysicsCounters/NumGeometryCollectionBodies_native,PhysicsCounters/NumIslands_native,PhysicsCounters/NumIslandGroups_native,PhysicsCounters/NumContacts_native,PhysicsCounters/NumJoints_native,PhysicsCounters/NumCharacterGroundConstraints_native,PhysicsCounters/NumValidConstraints_native,PhysicsCounters/NumActiveConstraints_native,PhysicsCounters/NumRestoredConstraints_native,PhysicsCounters/NumManifoldPoints_native,PhysicsCounters/NumActiveManifoldPoints_native,PhysicsCounters/NumRestoredManifoldPoints_native,PhysicsCounters/NumUpdatedManifoldPoints_native,PhysicsCounters/NumStaticShapes_native,PhysicsCounters/NumKinematicShapes_native,PhysicsCounters/NumDynamicShapes_native,PhysicsCounters/NumBroadPhasePairs_native,PhysicsCounters/NumMidPhases_native,PhysicsCounters/NumPositionIterations_native,PhysicsCounters/NumVelocityIterations_native,PhysicsCounters/NumProjectionIterations_native
229,1.9054011000000006,0,8.1509,1.7906,1.2268,1.195,0.0891,0.0034,0.0021,0.0003,0.0114,0.0199,0.0022,0.0008,0.01,0.0001,0.0015,0.0023,0.0001,0.0001,0.0097,0.0014,0.0006,0.0001,0.001,0.0545,0.0087,0.0,0.0005,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
230,1.9135520000000006,0,8.1792,1.7259,1.0249,1.2569,0.0823,0.0013,0.0056,0.0002,0.012,0.0215,0.002,0.0007,0.0078,0.0002,0.0014,0.0015,0.0001,0.0001,0.0089,0.0014,0.0004,0.0001,0.0009,0.0508,0.0082,0.0,0.0005,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
231,1.9217312000000006,0,8.2812,1.6272,0.9654,1.083,0.0702,0.0013,0.0038,0.0004,0.0054,0.013,0.0021,0.0007,0.0076,0.0002,0.0017,0.0014,0.0001,0.0001,0.0078,0.0013,0.0004,0.0001,0.0004,0.0396,0.0083,0.0,0.0006,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
232,1.9300124000000007,0,8.3563,1.5742,0.9272,1.1551,0.0768,0.003,0.0014,0.0002,0.0118,0.0192,0.0015,0.0007,0.0076,0.0002,0.0014,0.0019,0.0,0.0001,0.0081,0.0013,0.0004,0.0,0.0005,0.0477,0.0076,0.0,0.0006,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
233,1.9383687000000007,0,8.1961,1.5696,0.8769,1.1249,0.0603,0.0037,0.0013,0.0003,0.0058,0.013,0.0013,0.0006,0.0062,0.0001,0.0011,0.0011,0.0001,0.0001,0.0075,0.0011,0.0009,0.0,0.0004,0.0365,0.0047,0.0,0.0005,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
234,1.9465648000000007,0,8.6677,1.5761,0.9784,1.1057,0.0783,0.0027,0.0017,0.0002,0.0116,0.019,0.0015,0.0007,0.0077,0.0002,0.0014,0.0018,0.0001,0.0001,0.0079,0.0011,0.0004,0.0006,0.0005,0.0475,0.0077,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
235,1.9552325000000006,0,8.2167,1.8251,1.1031,1.5018,0.0795,0.0039,0.0016,0.0002,0.0063,0.015,0.0017,0.0008,0.0081,0.0002,0.0014,0.0021,0.0,0.0001,0.0083,0.0013,0.0005,0.0002,0.0006,0.0458,0.0089,0.0001,0.0017,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
236,1.9634492000000006,0,8.3296,1.6493,1.0219,1.3515,0.0786,0.0038,0.0015,0.0002,0.0122,0.0204,0.0018,0.0005,0.0065,0.0002,0.001,0.002,0.0,0.0001,0.0089,0.0017,0.0004,0.0,0.0003,0.0483,0.0078,0.0,0.0007,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
237,1.9717788000000005,0,8.2385,1.7039,0.9944,1.2111,0.0731,0.0029,0.0016,0.0002,0.0048,0.0117,0.0021,0.0008,0.0081,0.0001,0.0013,0.0019,0.0001,0.0001,0.008,0.0012,0.0005,0.0,0.0006,0.0402,0.009,0.0,0.001,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
238,1.9800173000000005,0,8.3357,1.6796,0.9213,1.0949,0.0784,0.0029,0.0014,0.0001,0.0145,0.0208,0.0024,0.0007,0.0094,0.0002,0.0011,0.0018,0.0001,0.0002,0.0079,0.0013,0.0004,0.0,0.0005,0.0501,0.0088,0.0,0.001,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
239,1.9883530000000005,0,8.3751,1.5379,0.9231,1.0664,0.0645,0.0032,0.0016,0.0001,0.0057,0.0127,0.0015,0.0005,0.0065,0.0001,0.0016,0.0014,0.0001,0.0001,0.0078,0.0014,0.0004,0.0001,0.0005,0.0376,0.0078,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
240,1.9967281000000006,0,8.3454,1.5774,0.9611,1.0928,0.0756,0.0031,0.0014,0.0002,0.0106,0.0175,0.0015,0.0012,0.0071,0.0001,0.0011,0.002,0.0001,0.0001,0.0081,0.0013,0.001,0.0,0.0005,0.0453,0.008,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
241,2.0050735000000004,0,8.1846,1.5993,0.9338,1.0438,0.0603,0.0023,0.002,0.0003,0.0046,0.0113,0.0013,0.0008,0.0068,0.0001,0.0012,0.0014,0.0001,0.0001,0.0073,0.0014,0.0005,0.0001,0.0005,0.037,0.0045,0.0,0.0005,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
242,2.0132581000000003,0,8.3127,1.5522,0.8305,1.0573,0.0679,0.0011,0.0048,0.0002,0.0099,0.0178,0.0014,0.0006,0.0055,0.0002,0.0015,0.0012,0.0,0.0001,0.0067,0.0011,0.0004,0.0,0.0007,0.0408,0.0074,0.0,0.0007,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
243,2.0215708,0,8.6006,1.544,0.9387,1.1805,0.0714,0.0051,0.002,0.0002,0.0046,0.0145,0.0015,0.001,0.008,0.0001,0.0014,0.0016,0.0001,0.0002,0.0076,0.0011,0.0004,0.0001,0.0004,0.0415,0.0088,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
244,2.0301714,0,8.2445,1.7229,1.0871,1.2136,0.0898,0.004,0.002,0.0003,0.0127,0.0225,0.0027,0.0013,0.0124,0.0002,0.002,0.0017,0.0001,0.0002,0.008,0.0013,0.0005,0.0,0.0006,0.0571,0.0081,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
245,2.0384159,0,8.3418,1.6538,0.969,1.1457,0.0683,0.0035,0.0018,0.0002,0.005,0.0128,0.0014,0.0006,0.007,0.0001,0.0012,0.0014,0.0001,0.0001,0.0078,0.0011,0.0005,0.0,0.0006,0.0387,0.0084,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
246,2.0467577,0,8.5134,1.5397,1.1498,1.1959,0.088,0.0016,0.0045,0.0003,0.0123,0.0218,0.0014,0.0009,0.0079,0.0001,0.0022,0.0017,0.0001,0.0001,0.0084,0.0015,0.0009,0.0002,0.0006,0.0531,0.0091,0.0,0.001,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
247,2.0552711,0,8.2124,1.7618,1.1462,1.2697,0.0773,0.0016,0.0018,0.0003,0.0066,0.0125,0.002,0.0007,0.0079,0.0001,0.0017,0.0018,0.0002,0.0001,0.0096,0.0013,0.001,0.0001,0.0007,0.0441,0.0101,0.0,0.0006,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
248,2.0634835000000002,0,8.3185,1.7451,1.0316,1.1727,0.0829,0.002,0.0049,0.0004,0.0128,0.0225,0.0014,0.0008,0.0073,0.0001,0.0015,0.0019,0.0001,0.0001,0.0087,0.0017,0.0005,0.0001,0.0005,0.0518,0.0085,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
249,2.0718020000000004,0,8.5809,1.7674,1.1814,1.2523,0.0879,0.0031,0.0017,0.0003,0.0086,0.017,0.0021,0.001,0.0092,0.0002,0.002,0.0027,0.0002,0.0001,0.009,0.0017,0.0006,0.0001,0.0006,0.051,0.0095,0.0,0.0011,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
250,2.0803829000000005,0,8.48,1.8497,1.3311,1.3745,0.1019,0.0034,0.0019,0.0004,0.0154,0.0248,0.002,0.0018,0.0095,0.0001,0.0016,0.0027,0.0001,0.0001,0.011,0.0015,0.0005,0.0002,0.0008,0.0623,0.0092,0.0,0.0011,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
251,2.0888629000000005,0,8.2689,2.1975,1.4709,1.5293,0.0945,0.0037,0.0021,0.0003,0.0075,0.0173,0.0025,0.001,0.0097,0.0003,0.0022,0.0025,0.0002,0.0001,0.0113,0.0019,0.0007,0.0001,0.0008,0.0549,0.01,0.0,0.0007,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
252,2.0971318000000005,0,8.0569,2.1411,1.2756,1.4343,0.0893,0.0026,0.0021,0.0003,0.0158,0.0238,0.0016,0.0009,0.0073,0.0002,0.0016,0.0022,0.0001,0.0001,0.0079,0.0012,0.0005,0.0001,0.0006,0.0532,0.0097,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
253,2.1051887000000007,0,8.2004,1.8376,1.0437,1.2676,0.0776,0.0015,0.0018,0.0004,0.0074,0.0133,0.0018,0.0008,0.0079,0.0002,0.0018,0.0017,0.0,0.0002,0.0092,0.0017,0.0005,0.0001,0.0005,0.0447,0.0095,0.0,0.0005,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
254,2.113389100000001,0,8.3867,1.6608,0.9829,1.1392,0.0846,0.0043,0.002,0.0002,0.013,0.0219,0.0018,0.0008,0.0074,0.0002,0.0015,0.0023,0.0001,0.0001,0.0086,0.0015,0.0005,0.0001,0.0005,0.0517,0.0087,0.0001,0.0007,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
255,2.121775800000001,0,8.323,1.7155,0.982,1.1525,0.0776,0.0032,0.0014,0.0003,0.0071,0.0147,0.0018,0.0007,0.0077,0.0001,0.0015,0.0024,0.0001,0.0001,0.0092,0.0012,0.0005,0.0001,0.0009,0.045,0.009,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
256,2.1300988000000007,0,8.4237,1.8009,1.078,1.104,0.0797,0.0018,0.0036,0.0004,0.0112,0.019,0.0021,0.0008,0.0079,0.0001,0.0015,0.0018,0.0,0.0001,0.0087,0.0013,0.0004,0.0001,0.0011,0.0479,0.008,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
257,2.1385225000000005,0,8.298,1.6854,1.0953,1.1682,0.0806,0.0018,0.0019,0.0002,0.0087,0.0156,0.0016,0.0009,0.0077,0.0001,0.0014,0.0023,0.0002,0.0002,0.0092,0.0013,0.0005,0.0001,0.0007,0.0465,0.0103,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
258,2.1468205000000005,0,8.4307,1.7921,1.1072,1.3649,0.0842,0.0042,0.0019,0.0003,0.0134,0.0227,0.0018,0.0008,0.0078,0.0001,0.0017,0.0016,0.0001,0.0002,0.0079,0.0012,0.0004,0.0001,0.0006,0.0509,0.008,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
259,2.1552512000000004,0,8.182,1.7396,1.1178,1.2082,0.0781,0.0033,0.0015,0.0003,0.0068,0.0141,0.0018,0.0007,0.0074,0.0001,0.0014,0.0023,0.0,0.0002,0.0087,0.0016,0.0005,0.0001,0.0005,0.0432,0.009,0.0,0.0007,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
260,2.1634332000000005,0,8.4368,1.6939,1.105,1.2323,0.084,0.0022,0.0019,0.0003,0.0126,0.0198,0.0015,0.0006,0.0074,0.0002,0.0017,0.0026,0.0001,0.0001,0.0086,0.0019,0.0005,0.0001,0.0006,0.0509,0.0082,0.0,0.0006,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
261,2.1718700000000006,0,8.2621,1.8621,1.0425,1.2723,0.0804,0.0034,0.0016,0.0002,0.0061,0.014,0.0018,0.0009,0.0089,0.0003,0.0021,0.0019,0.0001,0.0001,0.0095,0.0014,0.0005,0.0002,0.0005,0.0459,0.0092,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
262,2.1801321000000007,0,8.3229,1.6782,1.0564,1.1485,0.0842,0.0045,0.002,0.0003,0.0126,0.0217,0.0016,0.0009,0.0082,0.0002,0.0014,0.0022,0.0001,0.0001,0.0086,0.0013,0.0005,0.0,0.0006,0.0519,0.0084,0.0001,0.0006,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
263,2.1884550000000007,0,8.3201,1.7248,1.0137,1.2144,0.0781,0.0041,0.0018,0.0003,0.0064,0.015,0.0017,0.0009,0.0079,0.0001,0.0014,0.0022,0.0001,0.0002,0.0083,0.0016,0.0005,0.0001,0.0006,0.0454,0.0082,0.0001,0.0007,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
264,2.196775100000001,0,8.3545,1.594,1.0112,1.1124,0.0787,0.0016,0.0016,0.0008,0.0118,0.0181,0.0016,0.0008,0.0072,0.0002,0.0013,0.002,0.0001,0.0001,0.0085,0.0018,0.0005,0.0,0.0006,0.0473,0.0092,0.0001,0.0009,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
265,2.2051296000000007,0,8.2815,1.6212,1.0469,1.1334,0.0827,0.0043,0.0018,0.0003,0.0072,0.0172,0.0017,0.0008,0.0078,0.0002,0.0015,0.0024,0.0002,0.0002,0.0081,0.0013,0.0005,0.0001,0.0006,0.047,0.0095,0.0001,0.0006,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
266,2.2134111000000005,0,8.2715,1.7124,0.9239,1.11,0.0755,0.0013,0.0051,0.0003,0.0138,0.0223,0.0015,0.0006,0.0068,0.0001,0.0015,0.0013,0.0,0.0001,0.0078,0.0011,0.0003,0.0001,0.0004,0.0484,0.0074,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
267,2.2216826000000007,0,8.3041,1.6416,0.9137,1.1288,0.0707,0.0031,0.0018,0.0002,0.0042,0.0112,0.0016,0.0006,0.0072,0.0002,0.0019,0.0016,0.0001,0.0002,0.0077,0.0017,0.0004,0.0,0.0004,0.0386,0.0082,0.0,0.0007,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
268,2.229986700000001,0,8.4486,1.6784,0.9685,1.1445,0.0859,0.0045,0.0016,0.0003,0.0118,0.0205,0.0022,0.0008,0.0086,0.0006,0.0014,0.0016,0.0001,0.0001,0.0081,0.0013,0.0004,0.0001,0.0006,0.0511,0.0094,0.0,0.0004,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
269,2.238435300000001,0,8.262,1.5585,0.9273,1.2113,0.0633,0.0014,0.0014,0.0002,0.0067,0.0121,0.0014,0.0005,0.0065,0.0001,0.0017,0.0012,0.0001,0.0001,0.0078,0.0014,0.0004,0.0,0.0004,0.0378,0.0046,0.0,0.0013,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
270,2.246697300000001,0,8.378,1.5315,0.9478,1.1457,0.0724,0.0036,0.0013,0.0002,0.0099,0.0173,0.0016,0.0007,0.0069,0.0001,0.0019,0.0015,0.0001,0.0005,0.007,0.0014,0.0004,0.0001,0.0006,0.0436,0.0077,0.0001,0.0014,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
271,2.255075300000001,0,8.5006,1.7623,1.1265,1.2058,0.0829,0.0022,0.0042,0.0003,0.0063,0.0152,0.0017,0.0009,0.0079,0.0001,0.0023,0.0018,0.0001,0.0007,0.0086,0.0012,0.0005,0.0,0.0006,0.046,0.0097,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
272,2.263575900000001,0,8.3749,1.8718,1.1718,1.2319,0.0939,0.0037,0.0021,0.0003,0.0169,0.0253,0.0016,0.0014,0.0099,0.0002,0.002,0.0018,0.0001,0.0001,0.0083,0.0013,0.0009,0.0001,0.0005,0.0579,0.0089,0.0,0.0007,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
273,2.2719508000000013,0,8.1978,1.8388,1.1162,1.3299,0.0774,0.0031,0.0016,0.0002,0.0061,0.0141,0.0018,0.0012,0.0083,0.0002,0.0014,0.0023,0.0001,0.0001,0.0083,0.0016,0.0005,0.0002,0.0006,0.045,0.008,0.0001,0.0007,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
274,2.2801486000000013,0,8.2032,1.6165,0.9845,1.2028,0.0741,0.0041,0.0015,0.0003,0.0108,0.019,0.0014,0.0012,0.0068,0.0001,0.0012,0.0018,0.0001,0.0001,0.0076,0.0011,0.0004,0.0001,0.0009,0.0454,0.0077,0.0,0.0005,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
275,2.2883518000000014,0,8.3057,1.5824,0.9225,1.1218,0.0665,0.0017,0.0032,0.0002,0.0053,0.0128,0.0018,0.0008,0.007,0.0001,0.0017,0.0014,0.0,0.0002,0.0077,0.0016,0.0004,0.0,0.0004,0.0385,0.0077,0.0001,0.0007,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
276,2.2966575000000016,0,8.4355,1.6606,0.9298,1.1433,0.0758,0.0034,0.0014,0.0003,0.0127,0.0205,0.0021,0.0008,0.0073,0.0002,0.0018,0.0014,0.0001,0.0001,0.0071,0.0016,0.0004,0.0,0.0005,0.0478,0.0073,0.0,0.0009,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
277,2.3050930000000016,0,8.2701,1.6369,0.968,1.0968,0.0679,0.0014,0.0015,0.0002,0.0042,0.0093,0.0017,0.0008,0.0079,0.0002,0.0013,0.0015,0.0005,0.0001,0.0077,0.0014,0.0005,0.0001,0.0004,0.0375,0.0086,0.0,0.0008,0.0,65.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0
